,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,marital_status,car,children_number
1066,1066,51,1,2,1080.0,2,0,2.0,3.0,1,4.0,6,0,2,2.0,508485,0,2,1,0
1067,1067,28,1,2,600.0,1,1,1.0,3.0,3,3.0,1,0,2,3.0,300000,0,2,0,0
1068,1068,39,1,2,960.0,2,1,1.0,3.0,3,3.0,2,0,2,3.0,277620,0,2,0,0
1069,1069,23,0,2,480.0,2,1,1.0,3.0,0,3.0,1,0,2,4.0,256335,1,1,1,0
1070,1070,39,1,2,480.0,1,1,1.0,3.0,1,3.0,2,0,2,2.0,359895,0,1,1,0
1071,1071,33,0,2,840.0,2,0,2.0,3.0,0,3.0,2,0,1,4.0,255825,0,1,1,0
1072,1072,39,1,2,780.0,2,1,2.0,3.0,3,3.0,1,0,2,3.0,300570,0,2,0,0
1073,1073,38,1,2,1860.0,1,0,2.0,3.0,3,3.0,1,0,2,3.0,310920,0,1,0,1
1074,1074,52,0,2,540.0,1,1,3.0,3.0,3,3.0,3,0,1,3.0,382650,0,2,1,2
1075,1075,53,0,1,420.0,1,1,3.0,3.0,4,3.0,6,0,4,4.0,267270,0,2,0,0
1076,1076,18,0,2,540.0,0,0,1.0,4.0,0,4.0,4,1,2,4.0,264585,1,3,0,0
1077,1077,33,0,2,780.0,2,0,3.0,3.0,1,3.0,2,0,3,2.0,348885,0,2,0,2
1078,1078,28,0,2,1440.0,2,1,3.0,3.0,3,3.0,5,0,3,3.0,303840,0,1,0,0
1079,1079,34,0,2,480.0,0,1,3.0,3.0,3,3.0,3,0,3,3.0,320655,0,2,0,2
1080,1080,43,0,2,900.0,0,1,3.0,3.0,4,4.0,2,0,3,0.0,437670,0,1,1,2
1081,1081,20,0,2,840.0,0,1,3.0,3.0,1,4.0,3,0,3,2.0,425430,0,2,0,0
1082,1082,29,0,3,540.0,1,0,3.0,3.0,3,4.0,2,0,4,3.0,264540,0,3,1,0
1083,1083,39,1,3,480.0,1,0,3.0,3.0,1,4.0,2,0,4,2.0,373575,0,2,0,2
1084,1084,38,0,2,780.0,1,1,3.0,3.0,3,3.0,3,0,4,3.0,329325,0,2,1,0
1085,1085,30,1,2,780.0,1,0,3.0,3.0,3,3.0,3,0,3,4.0,321615,0,2,1,0
1086,1086,39,0,2,1320.0,1,1,3.0,4.0,0,3.0,3,0,4,4.0,339855,0,2,0,0
1087,1087,27,1,2,720.0,1,0,3.0,3.0,1,3.0,1,1,3,2.0,396120,1,3,1,0
1088,1088,46,1,2,420.0,1,1,2.0,4.0,4,3.0,6,0,1,0.0,571785,0,1,0,0
1089,1089,39,1,1,1020.0,1,1,2.0,3.0,0,3.0,1,1,1,4.0,473370,0,2,0,0
1090,1090,25,0,2,660.0,1,1,3.0,4.0,1,3.0,3,1,1,4.0,438555,0,1,0,2
1091,1091,39,0,2,480.0,1,1,1.0,3.0,0,3.0,4,1,2,4.0,312690,0,3,0,0
1092,1092,32,0,2,840.0,2,0,1.0,3.0,0,4.0,1,1,2,4.0,264600,1,1,0,0
1093,1093,35,1,2,1560.0,2,0,1.0,3.0,0,3.0,2,1,2,4.0,264780,1,3,0,0
1094,1094,39,0,2,960.0,1,1,2.0,3.0,1,3.0,3,1,2,2.0,448590,0,0,1,1
1095,1095,39,1,2,420.0,1,1,3.0,3.0,3,3.0,4,0,3,3.0,400000,0,3,0,2
1096,1096,30,0,1,540.0,2,0,3.0,4.0,0,3.0,3,0,3,4.0,300000,0,0,0,2
1097,1097,37,1,1,480.0,1,1,3.0,3.0,3,3.0,3,0,4,3.0,303135,0,2,0,0
1098,1098,35,0,1,780.0,2,1,2.0,3.0,0,3.0,6,0,1,4.0,269715,0,1,0,0
1099,1099,39,0,2,1020.0,1,1,3.0,3.0,4,3.0,2,1,5,0.0,464535,0,2,1,0
1100,1100,39,0,1,600.0,0,1,2.0,3.0,3,3.0,2,1,2,3.0,315060,0,1,0,1
1101,1101,39,1,2,1140.0,2,1,1.0,4.0,0,3.0,2,0,3,4.0,259155,1,3,0,0
1102,1102,39,1,2,480.0,2,0,1.0,4.0,0,3.0,2,0,3,4.0,264240,0,1,1,0
1103,1103,42,1,2,1080.0,2,0,2.0,4.0,0,3.0,2,0,3,4.0,276960,0,1,1,1
1104,1104,22,0,2,540.0,2,0,2.0,4.0,0,3.0,1,0,3,4.0,256200,1,3,1,1
1105,1105,47,0,3,960.0,2,0,3.0,3.0,1,3.0,5,0,1,2.0,519570,0,2,1,0
1106,1106,51,1,2,960.0,2,0,1.0,4.0,0,3.0,2,1,3,4.0,280000,0,2,0,0
1107,1107,36,0,1,1560.0,1,1,2.0,4.0,3,3.0,3,0,2,3.0,300000,0,3,1,1
1108,1108,39,1,1,420.0,2,0,2.0,3.0,0,3.0,2,0,2,4.0,250000,1,3,1,0
1109,1109,39,1,1,1800.0,2,0,1.0,3.0,2,3.0,4,0,2,1.0,437640,0,1,0,0
1110,1110,53,0,1,540.0,1,0,2.0,3.0,1,3.0,3,0,1,2.0,428790,0,0,0,0
1111,1111,50,1,1,1020.0,1,1,2.0,3.0,2,3.0,1,0,1,1.0,454830,0,1,1,0
1112,1112,30,1,1,1440.0,2,1,1.0,3.0,0,3.0,5,0,2,4.0,267030,0,2,0,0
1113,1113,39,1,1,540.0,1,0,2.0,3.0,1,3.0,1,0,2,2.0,383040,0,2,0,1
1114,1114,39,0,1,780.0,0,1,2.0,3.0,3,3.0,1,0,2,3.0,300000,0,1,0,1
1115,1115,51,0,1,960.0,2,0,1.0,3.0,1,4.0,5,0,2,4.0,266970,0,2,0,0
1116,1116,27,1,1,900.0,2,1,2.0,3.0,0,3.0,1,0,1,4.0,272580,0,3,0,0
1117,1117,54,0,1,1020.0,2,1,1.0,3.0,3,3.0,5,0,2,3.0,400000,0,1,0,0
1118,1118,32,1,1,1260.0,1,0,1.0,3.0,0,3.0,1,0,1,4.0,300000,1,3,1,0
1119,1119,45,0,1,780.0,0,0,2.0,3.0,3,3.0,1,0,2,3.0,297300,0,3,0,0
1120,1120,39,1,1,900.0,2,0,1.0,3.0,0,3.0,2,0,2,4.0,266535,0,1,0,0
1121,1121,33,1,1,1440.0,2,1,1.0,3.0,0,3.0,1,0,1,4.0,260000,0,3,0,0
1122,1122,50,0,2,960.0,2,1,3.0,4.0,1,3.0,2,0,2,2.0,472995,0,0,1,0
1123,1123,30,0,2,480.0,2,0,1.0,3.0,1,4.0,1,0,1,2.0,262065,0,3,0,0
1124,1124,38,1,2,480.0,1,1,1.0,3.0,3,4.0,1,0,2,3.0,262515,0,3,0,0
1125,1125,57,0,1,1860.0,1,1,1.0,3.0,2,4.0,3,0,1,1.0,417120,0,2,0,0
1126,1126,39,0,2,360.0,1,1,1.0,3.0,1,4.0,2,0,1,2.0,300000,1,2,0,0
1127,1127,30,0,2,1020.0,2,1,1.0,3.0,3,4.0,5,0,2,2.0,308610,0,3,0,0
1128,1128,52,1,2,960.0,2,1,1.0,3.0,1,4.0,2,0,1,2.0,440000,0,0,1,0
1129,1129,43,0,1,720.0,1,0,1.0,3.0,1,4.0,2,0,1,2.0,349005,0,0,1,0
1130,1130,50,0,1,540.0,0,0,1.0,3.0,1,4.0,5,0,1,2.0,344025,0,0,1,0
1131,1131,39,1,2,660.0,1,0,1.0,3.0,1,4.0,1,0,2,2.0,360285,1,1,1,0
1132,1132,30,1,3,660.0,1,1,1.0,3.0,3,4.0,1,0,2,3.0,299730,0,0,0,0
1133,1133,31,1,2,960.0,2,0,1.0,3.0,0,4.0,1,0,2,4.0,300000,1,3,0,0
1134,1134,55,1,1,960.0,0,0,1.0,3.0,1,4.0,5,0,2,2.0,375570,0,0,1,0
1135,1135,39,0,2,960.0,2,1,1.0,3.0,0,4.0,7,0,2,4.0,254790,1,3,0,0
1136,1136,28,1,2,960.0,1,1,1.0,3.0,1,4.0,5,0,2,2.0,300000,0,2,1,0
1137,1137,39,0,1,480.0,2,0,1.0,3.0,4,5.0,4,0,2,0.0,261465,0,1,1,0
1138,1138,39,1,1,960.0,0,1,1.0,3.0,0,4.0,2,0,2,4.0,300000,1,3,1,0
1139,1139,45,1,1,1680.0,1,1,1.0,3.0,1,4.0,2,0,2,2.0,378750,0,2,0,0
1140,1140,52,0,3,1020.0,2,0,1.0,3.0,3,4.0,1,0,2,3.0,346200,0,1,0,0
1141,1141,56,1,2,840.0,2,1,1.0,3.0,2,4.0,1,0,2,1.0,423795,0,3,1,0
1142,1142,57,1,2,540.0,2,1,3.0,3.0,4,3.0,6,1,1,0.0,522795,1,3,0,0
1143,1143,58,0,2,960.0,2,0,2.0,3.0,4,3.0,2,1,1,0.0,556005,0,2,0,1
1144,1144,36,0,1,720.0,0,1,2.0,3.0,0,3.0,1,1,1,4.0,264045,0,2,1,1
1145,1145,29,0,1,420.0,1,0,1.0,3.0,1,3.0,3,1,2,2.0,358800,0,1,1,0
1146,1146,30,0,1,600.0,1,0,1.0,3.0,3,3.0,5,1,1,3.0,360000,0,1,0,0
1147,1147,31,1,2,600.0,2,1,3.0,4.0,0,3.0,2,0,3,4.0,312285,1,1,1,2
1148,1148,39,1,1,960.0,1,1,2.0,3.0,4,3.0,2,0,2,0.0,506685,0,2,1,0
1149,1149,58,0,1,780.0,1,1,2.0,3.0,4,3.0,6,0,2,0.0,545295,0,2,1,0
1150,1150,53,0,2,720.0,1,0,1.0,3.0,1,4.0,5,1,2,2.0,324870,0,0,1,0
1151,1151,39,1,2,540.0,2,1,1.0,3.0,2,4.0,2,1,2,1.0,454140,0,3,0,0
1152,1152,44,1,2,1020.0,0,1,1.0,3.0,1,4.0,2,1,2,2.0,266670,1,2,0,0
1153,1153,23,1,1,1560.0,2,1,1.0,3.0,0,4.0,2,1,2,4.0,260250,1,3,0,0
1154,1154,61,1,1,1980.0,2,1,1.0,3.0,2,4.0,5,1,2,1.0,468915,0,2,0,0
1155,1155,39,0,3,960.0,2,0,1.0,3.0,1,4.0,3,1,1,2.0,400000,0,1,0,0
1156,1156,39,1,1,540.0,0,0,1.0,3.0,1,4.0,5,1,2,2.0,400000,0,0,1,0
1157,1157,56,0,1,480.0,2,1,2.0,3.0,4,3.0,6,1,1,0.0,540705,0,2,0,0
1158,1158,55,0,2,360.0,2,1,1.0,4.0,2,3.0,7,0,3,1.0,390000,0,3,0,0
1159,1159,40,1,1,780.0,1,1,1.0,5.0,3,3.0,3,0,2,3.0,302805,0,2,1,0
1160,1160,34,0,3,1200.0,2,0,1.0,3.0,1,4.0,2,0,3,2.0,260550,0,1,1,0
1161,1161,36,1,2,2040.0,2,0,1.0,3.0,3,3.0,4,0,4,3.0,334995,0,2,0,0
1162,1162,39,0,2,960.0,2,1,2.0,3.0,0,3.0,2,0,4,4.0,250710,1,3,0,1
1163,1163,55,1,2,1020.0,2,0,1.0,3.0,3,3.0,3,0,5,3.0,336165,0,2,1,0
1164,1164,53,0,3,840.0,2,1,1.0,3.0,1,4.0,1,0,4,2.0,372660,0,1,1,0
1165,1165,20,1,3,780.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,255135,0,2,1,0
1166,1166,21,1,2,780.0,2,1,1.0,3.0,0,3.0,3,0,4,4.0,246300,1,3,1,0
1167,1167,39,1,2,900.0,2,0,1.0,3.0,0,3.0,2,0,3,4.0,300000,0,1,0,0
1168,1168,39,0,2,540.0,2,1,2.0,3.0,3,3.0,6,0,4,3.0,355671,0,2,0,0
1169,1169,39,0,3,1320.0,2,0,1.0,3.0,0,3.0,2,0,4,4.0,355671,0,1,0,0
1170,1170,24,1,2,900.0,2,1,2.0,4.0,0,3.0,2,0,4,4.0,261255,1,1,0,0
1171,1171,21,1,2,720.0,2,1,1.0,3.0,0,3.0,2,0,4,4.0,300000,1,3,0,0
1172,1172,32,1,2,1320.0,2,1,2.0,3.0,3,3.0,2,0,3,3.0,299100,0,3,0,0
1173,1173,39,1,2,900.0,2,1,1.0,3.0,0,3.0,2,0,4,4.0,255645,1,3,1,0
1174,1174,27,0,3,780.0,2,1,2.0,3.0,3,3.0,4,0,4,3.0,302625,1,3,0,1
1175,1175,39,0,2,1320.0,2,1,1.0,3.0,2,4.0,5,0,4,1.0,570000,0,1,1,0
1176,1176,39,1,2,720.0,2,1,1.0,3.0,0,3.0,3,0,4,2.0,252405,0,2,1,0
1177,1177,24,1,2,660.0,2,0,1.0,4.0,0,3.0,2,0,3,4.0,261930,0,3,0,0
1178,1178,26,0,2,480.0,2,1,1.0,3.0,0,3.0,2,0,3,4.0,254025,0,1,1,0
1179,1179,43,1,2,900.0,1,1,2.0,3.0,1,3.0,1,0,4,2.0,316980,0,2,0,1
1180,1180,35,1,2,720.0,1,0,1.0,3.0,1,3.0,1,0,3,2.0,355950,0,0,1,0
1181,1181,30,0,3,840.0,1,0,1.0,3.0,0,4.0,5,0,3,4.0,266310,0,2,0,0
1182,1182,30,1,2,660.0,1,0,1.0,3.0,0,3.0,2,0,3,4.0,260745,0,2,1,0
1183,1183,27,0,3,1260.0,1,1,1.0,3.0,1,3.0,2,0,3,4.0,348300,0,0,0,0
1184,1184,20,1,2,780.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,247410,1,3,1,1
1185,1185,39,0,3,1320.0,2,0,1.0,3.0,0,3.0,2,1,3,4.0,263685,0,1,1,0
1186,1186,50,0,3,960.0,1,1,1.0,3.0,2,4.0,1,1,4,1.0,500925,1,2,0,0
1187,1187,25,1,2,1380.0,1,1,1.0,3.0,0,3.0,3,1,3,4.0,259575,0,3,0,0
1188,1188,38,1,2,480.0,1,0,2.0,4.0,3,3.0,3,0,1,3.0,269220,0,3,0,1
1189,1189,50,0,2,900.0,1,1,2.0,4.0,2,3.0,6,0,2,1.0,444960,0,3,1,1
1190,1190,39,1,1,1020.0,2,0,1.0,3.0,2,3.0,4,0,5,1.0,278460,0,3,0,0
1191,1191,27,0,1,840.0,2,1,1.0,3.0,0,3.0,3,0,5,4.0,270675,1,2,1,0
1192,1192,33,0,1,480.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,270750,0,2,0,1
1193,1193,30,1,1,600.0,2,1,1.0,3.0,0,3.0,1,0,3,4.0,257925,1,3,1,0
1194,1194,39,1,1,1080.0,0,0,2.0,3.0,0,3.0,1,0,4,4.0,260130,0,3,1,0
1195,1195,36,1,1,1080.0,2,1,2.0,3.0,3,3.0,1,0,5,3.0,309030,0,0,0,0
1196,1196,32,1,1,1500.0,2,0,1.0,3.0,0,3.0,2,0,4,4.0,259860,1,2,0,0
1197,1197,40,0,1,480.0,0,0,2.0,4.0,0,3.0,2,0,3,4.0,340605,0,2,1,0
1198,1198,29,0,1,780.0,1,0,2.0,3.0,3,3.0,3,0,4,3.0,285465,0,2,1,1
1199,1199,59,0,1,1140.0,1,0,1.0,3.0,4,4.0,6,0,5,0.0,525255,0,2,0,0
1200,1200,38,0,1,480.0,2,0,1.0,3.0,0,3.0,4,1,3,4.0,260000,0,2,0,0
1201,1201,56,0,2,720.0,2,0,2.0,4.0,1,3.0,2,1,2,2.0,427830,0,2,0,1
1202,1202,37,0,1,720.0,2,1,2.0,5.0,3,3.0,3,0,1,4.0,362310,0,0,0,0
1203,1203,39,1,2,1080.0,1,0,2.0,4.0,3,3.0,1,0,4,3.0,332550,0,0,1,0
1204,1204,47,1,1,840.0,1,1,2.0,3.0,0,4.0,2,1,4,4.0,267540,1,2,0,1
1205,1205,39,0,1,1680.0,1,1,1.0,3.0,2,3.0,2,1,4,1.0,449550,0,1,1,0
1206,1206,54,0,2,840.0,2,1,2.0,4.0,4,3.0,2,0,1,1.0,562470,0,1,1,0
1207,1207,46,0,3,1320.0,1,0,2.0,4.0,3,3.0,7,0,2,3.0,330000,0,1,0,0
1208,1208,43,0,2,540.0,1,0,2.0,4.0,1,3.0,2,1,2,2.0,446430,0,1,0,1
1209,1209,39,1,1,900.0,1,1,2.0,4.0,0,3.0,1,0,2,4.0,268350,0,3,0,0
1210,1210,42,0,3,660.0,2,0,2.0,4.0,3,3.0,3,0,2,3.0,385650,0,0,0,0
1211,1211,30,1,3,1440.0,1,1,2.0,4.0,3,3.0,3,0,2,3.0,397260,0,2,1,0
1212,1212,38,0,2,720.0,0,1,2.0,4.0,1,3.0,2,0,2,2.0,377700,0,1,0,1
1213,1213,34,0,3,960.0,2,1,2.0,4.0,1,4.0,2,0,2,2.0,321090,0,2,0,0
1214,1214,39,1,2,480.0,2,0,2.0,4.0,2,3.0,6,0,2,4.0,413505,0,3,1,1
1215,1215,61,0,3,420.0,1,1,2.0,4.0,3,3.0,4,0,1,3.0,393480,0,0,0,0
1216,1216,40,1,2,900.0,1,1,2.0,4.0,3,3.0,5,0,2,3.0,359655,0,2,0,0
1217,1217,33,0,2,600.0,2,0,2.0,4.0,1,3.0,2,0,2,2.0,385560,0,2,1,0
1218,1218,39,0,2,420.0,1,1,2.0,4.0,3,3.0,5,0,2,3.0,323190,0,1,0,0
1219,1219,39,0,2,480.0,0,1,2.0,4.0,0,3.0,2,0,2,4.0,255600,1,3,1,1
1220,1220,39,1,3,780.0,0,1,2.0,4.0,0,3.0,2,0,2,4.0,256170,1,3,0,0
1221,1221,39,1,2,660.0,1,0,2.0,4.0,0,3.0,2,0,2,4.0,300000,1,3,1,0
1222,1222,29,0,2,480.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,369585,0,2,1,0
1223,1223,20,1,2,840.0,2,0,2.0,4.0,0,4.0,3,0,2,4.0,260000,1,3,1,0
1224,1224,30,0,2,1020.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,300000,0,2,0,0
1225,1225,39,0,2,360.0,2,0,2.0,4.0,1,3.0,2,0,1,2.0,380000,0,2,0,0
1226,1226,24,0,2,1440.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,263640,1,3,0,1
1227,1227,44,1,2,1380.0,2,1,2.0,4.0,2,3.0,5,0,2,1.0,377730,0,1,0,0
1228,1228,30,0,2,720.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,260000,1,2,1,0
1229,1229,39,1,2,1080.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,262770,0,3,1,0
1230,1230,39,0,2,660.0,1,1,2.0,4.0,0,3.0,8,0,2,4.0,371610,1,0,0,0
1231,1231,58,1,2,840.0,2,0,2.0,4.0,2,3.0,5,0,1,1.0,508455,0,1,0,0
1232,1232,40,0,2,840.0,1,1,2.0,4.0,1,3.0,2,0,2,2.0,423540,0,2,0,0
1233,1233,53,0,2,900.0,2,0,2.0,4.0,1,4.0,1,0,2,2.0,432885,0,2,0,0
1234,1234,39,0,2,780.0,1,1,2.0,4.0,1,3.0,2,0,1,2.0,360000,0,0,0,0
1235,1235,57,0,2,840.0,2,0,2.0,4.0,2,3.0,2,0,1,1.0,400000,0,0,0,1
1236,1236,35,1,2,900.0,1,0,2.0,4.0,1,3.0,5,0,1,2.0,351900,0,1,1,0
1237,1237,52,1,2,900.0,2,0,2.0,4.0,1,3.0,5,0,1,3.0,341145,0,2,0,0
1238,1238,38,1,2,720.0,2,1,2.0,4.0,2,3.0,2,0,2,1.0,449460,0,3,1,1
1239,1239,32,0,2,480.0,2,0,2.0,4.0,1,3.0,2,0,1,2.0,382245,0,1,1,1
1240,1240,39,0,2,600.0,2,1,2.0,5.0,0,3.0,2,0,1,4.0,274275,0,1,0,0
1241,1241,47,0,2,900.0,1,1,2.0,4.0,3,3.0,3,0,2,3.0,340000,0,0,0,0
1242,1242,22,0,2,600.0,2,1,2.0,4.0,1,4.0,3,0,2,2.0,461640,1,2,0,0
1243,1243,50,0,2,420.0,1,0,2.0,4.0,1,3.0,3,0,2,2.0,459240,0,0,1,0
1244,1244,58,0,2,1800.0,2,1,2.0,4.0,2,3.0,5,0,2,1.0,527385,0,3,0,1
1245,1245,39,1,2,1020.0,2,1,2.0,4.0,0,3.0,3,0,4,4.0,300000,1,1,0,0
1246,1246,55,0,2,840.0,1,1,3.0,2.0,3,3.0,5,0,2,2.0,353970,0,0,0,2
1247,1247,39,1,2,420.0,1,0,2.0,4.0,1,3.0,2,1,1,2.0,488235,0,1,1,1
1248,1248,42,0,2,900.0,1,1,2.0,4.0,3,3.0,3,1,1,3.0,358635,0,1,0,0
1249,1249,41,1,3,660.0,1,1,2.0,4.0,1,3.0,5,1,2,2.0,374745,0,2,1,0
1250,1250,30,0,2,720.0,1,1,2.0,4.0,0,3.0,1,1,1,4.0,351315,0,2,0,1
1251,1251,39,0,1,600.0,1,1,2.0,3.0,4,3.0,4,1,1,0.0,525225,0,2,1,0
1252,1252,38,0,1,480.0,1,0,2.0,4.0,0,4.0,7,0,2,4.0,276705,0,1,1,1
1253,1253,39,0,1,840.0,2,1,2.0,5.0,0,4.0,7,0,2,4.0,269355,0,3,0,1
1254,1254,40,1,1,2100.0,0,0,2.0,4.0,3,3.0,3,0,1,3.0,345300,0,0,1,0
1255,1255,27,0,1,540.0,2,1,2.0,5.0,0,3.0,3,0,1,4.0,321315,0,2,1,0
1256,1256,30,0,1,1740.0,1,1,2.0,4.0,0,3.0,7,0,2,4.0,343200,0,1,1,0
1257,1257,50,0,1,480.0,2,1,2.0,5.0,0,3.0,1,0,1,4.0,300000,0,2,0,0
1258,1258,60,0,1,600.0,1,0,2.0,4.0,2,3.0,5,0,1,1.0,400000,0,2,1,0
1259,1259,54,0,1,660.0,2,0,2.0,4.0,2,3.0,3,0,2,1.0,486405,0,1,1,1
1260,1260,39,0,1,540.0,1,1,2.0,4.0,2,3.0,5,0,1,1.0,569040,0,0,1,1
1261,1261,30,0,1,720.0,1,1,2.0,4.0,0,3.0,5,0,2,4.0,370425,0,2,1,0
1262,1262,45,0,1,780.0,1,0,2.0,4.0,1,3.0,2,0,2,2.0,424905,0,1,0,1
1263,1263,37,1,1,1800.0,1,0,2.0,5.0,3,3.0,3,0,2,3.0,319710,0,2,0,1
1264,1264,54,1,1,660.0,1,0,2.0,4.0,1,3.0,2,0,1,2.0,421200,0,0,0,1
1265,1265,31,1,1,660.0,2,0,2.0,5.0,3,3.0,4,0,1,3.0,315435,0,1,0,0
1266,1266,40,0,1,540.0,2,0,2.0,4.0,0,3.0,3,0,2,4.0,311505,0,2,0,1
1267,1267,57,0,1,1380.0,2,0,2.0,4.0,3,3.0,2,0,1,3.0,345735,0,2,0,1
1268,1268,46,1,1,420.0,2,0,2.0,5.0,0,3.0,2,0,2,4.0,279975,0,3,0,0
1269,1269,41,1,1,840.0,1,1,2.0,4.0,0,3.0,1,0,2,4.0,349140,0,2,1,0
1270,1270,39,0,1,360.0,1,0,2.0,4.0,1,3.0,5,0,1,2.0,401265,0,2,0,1
1271,1271,35,0,1,1080.0,2,1,3.0,2.0,0,3.0,3,0,2,4.0,319980,0,2,0,0
1272,1272,55,0,1,1440.0,2,0,2.0,4.0,3,3.0,6,1,2,3.0,451770,0,3,0,0
1273,1273,53,0,2,420.0,0,1,2.0,4.0,2,3.0,6,0,1,1.0,493440,0,2,1,0
1274,1274,39,0,1,480.0,1,1,2.0,4.0,4,3.0,5,0,2,0.0,553560,0,1,1,1
1275,1275,39,0,2,780.0,0,1,1.0,3.0,0,3.0,2,0,2,4.0,254625,1,3,0,0
1276,1276,34,1,2,840.0,1,1,1.0,3.0,0,3.0,2,0,2,4.0,258825,0,1,1,0
1277,1277,55,0,3,720.0,2,1,1.0,3.0,2,3.0,3,0,1,1.0,439950,0,3,1,0
1278,1278,39,0,2,900.0,0,1,1.0,3.0,0,3.0,2,0,2,4.0,260460,1,3,0,0
1279,1279,22,0,2,960.0,1,1,2.0,3.0,0,3.0,2,0,2,4.0,262425,1,3,0,1
1280,1280,45,0,2,780.0,2,1,2.0,4.0,2,3.0,8,0,2,1.0,426540,0,3,0,0
1281,1281,22,1,2,1140.0,0,1,3.0,3.0,0,3.0,3,0,3,4.0,303015,0,2,1,2
1282,1282,25,0,2,780.0,2,1,2.0,3.0,3,3.0,3,0,4,3.0,298245,1,1,0,1
1283,1283,39,1,2,660.0,2,0,2.0,3.0,3,3.0,3,0,4,3.0,318810,0,2,0,1
1284,1284,34,0,2,960.0,2,1,2.0,4.0,3,3.0,2,0,4,3.0,363165,0,1,0,1
1285,1285,39,0,2,840.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,256920,0,3,0,0
1286,1286,39,1,2,1020.0,0,1,1.0,3.0,0,3.0,2,0,2,4.0,258420,1,3,0,0
1287,1287,31,0,2,840.0,1,1,2.0,3.0,1,3.0,2,0,4,2.0,400000,0,2,1,0
1288,1288,39,1,2,480.0,1,0,2.0,3.0,4,3.0,3,0,5,0.0,417495,0,2,1,1
1289,1289,39,0,2,360.0,1,0,2.0,3.0,0,3.0,2,0,3,4.0,261300,0,1,1,0
1290,1290,38,0,2,480.0,0,0,3.0,4.0,3,3.0,3,0,2,3.0,314985,0,2,0,2
1291,1291,40,1,2,840.0,2,1,3.0,3.0,1,3.0,5,0,2,2.0,377820,0,2,0,2
1292,1292,26,1,2,840.0,2,1,1.0,3.0,0,3.0,1,1,1,4.0,270000,1,2,0,0
1293,1293,39,0,1,960.0,2,1,1.0,3.0,0,3.0,2,0,1,4.0,300000,0,3,1,0
1294,1294,36,1,1,480.0,0,0,1.0,3.0,1,3.0,2,0,2,2.0,364875,0,3,0,0
1295,1295,20,0,1,1020.0,2,1,1.0,3.0,0,3.0,1,0,2,4.0,253140,1,3,0,0
1296,1296,31,0,1,600.0,0,0,1.0,3.0,0,3.0,3,0,2,4.0,297765,1,2,0,0
1297,1297,30,1,1,780.0,1,1,2.0,3.0,3,3.0,2,0,2,3.0,271290,0,3,1,0
1298,1298,39,0,1,840.0,2,0,1.0,3.0,0,3.0,6,0,1,4.0,272235,0,3,0,0
1299,1299,52,0,1,2100.0,1,1,2.0,5.0,3,3.0,3,1,4,3.0,315435,0,0,0,1
1300,1300,33,0,2,600.0,0,1,2.0,5.0,3,3.0,4,0,2,3.0,343140,0,0,0,1
1301,1301,39,0,2,780.0,1,1,2.0,5.0,3,3.0,3,0,2,3.0,455160,0,0,1,1
1302,1302,40,1,3,1920.0,2,1,2.0,5.0,3,3.0,3,0,1,3.0,344850,0,1,0,0
1303,1303,39,0,1,360.0,2,1,2.0,3.0,3,3.0,4,0,3,3.0,301860,0,3,0,1
1304,1304,30,0,1,1020.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,257715,0,2,1,0
1305,1305,51,0,1,600.0,0,1,3.0,4.0,0,3.0,1,0,4,4.0,369045,0,2,0,2
1306,1306,39,0,2,960.0,0,1,2.0,3.0,2,3.0,5,0,2,1.0,486870,0,1,0,1
1307,1307,39,0,1,1320.0,1,1,2.0,3.0,3,3.0,6,0,4,3.0,324915,0,2,0,0
1308,1308,37,0,1,900.0,0,1,2.0,3.0,0,3.0,2,1,3,4.0,268440,0,2,0,0
1309,1309,32,1,1,900.0,0,1,3.0,3.0,0,3.0,4,1,4,4.0,347700,1,2,0,0
1310,1310,40,0,1,780.0,1,1,2.0,3.0,3,3.0,5,0,4,3.0,321750,0,1,1,1
1311,1311,26,1,1,540.0,2,1,2.0,5.0,0,3.0,2,0,2,4.0,250905,0,3,0,0
1312,1312,39,0,2,1260.0,2,0,2.0,6.0,0,3.0,7,0,2,4.0,300000,1,2,0,1
1313,1313,27,0,2,540.0,2,1,2.0,4.0,0,3.0,3,0,3,4.0,300000,0,3,0,1
1314,1314,30,1,2,900.0,2,0,2.0,3.0,3,3.0,1,0,4,3.0,323175,0,2,1,1
1315,1315,39,1,2,960.0,2,1,3.0,3.0,2,3.0,1,0,3,1.0,509385,0,1,1,0
1316,1316,34,0,2,540.0,2,0,3.0,3.0,3,3.0,2,0,4,3.0,508665,0,2,0,0
